firm_id,year,YEMP,AI,L_AI,BMI,SKILL,DEO,ESG,GOV,Age,Size,Lev,RoA,Cash,Growth,Top10,Board,Separation,SOE,lngdp
2353,2014,0.2663,1.8311,0.8641,0.1933,0.2852,0.4552,2,1,1.9627,21.2323,0.1529,0.0051,0.1551,-0.573,0.56,1.9511,1,0,9.4379
2353,2015,0.5226,1.6245,1.8311,0.2435,0.5601,0.3181,5,1,3.0324,23.855,0.6035,-0.1042,-0.0435,-0.0341,0.4075,2.2327,0,0,11.3167
2353,2016,0.3346,1.0655,1.6245,0.7606,0.3473,0.6601,5,0,1.226,22.5962,0.3298,0.0348,0.1158,-0.2487,0.5504,2.1205,0,0,11.0577
2353,2017,0.4234,2.107,1.0655,0.1947,0.5359,0.0,5,0,1.0101,22.5516,0.4248,-0.0453,0.0128,-0.0972,0.7087,1.8941,0,0,9.3791
2353,2018,0.259,4.8357,2.107,0.4499,0.5231,0.2329,4,0,2.0867,22.7473,0.2321,0.0232,0.0051,0.0369,0.5995,2.2675,0,0,11.3066
2353,2019,0.6171,3.2717,4.8357,0.1344,0.6586,0.0952,3,0,3.526,22.9089,0.3407,0.0071,0.0614,0.0712,0.5948,2.0285,0,0,9.9059
2353,2020,0.357,0.8604,3.2717,0.3126,0.8855,0.311,4,1,2.6704,21.7778,0.3837,-0.0877,0.0138,0.1205,0.5066,2.104,0,0,11.5005
2353,2021,0.4503,0.2484,0.8604,0.3357,0.5883,0.3068,4,0,0.2431,23.7225,0.3448,-0.0163,0.1308,0.1258,0.8639,2.1681,0,0,11.1397
2353,2022,0.4731,1.7668,0.2484,0.4365,0.7303,0.4333,6,1,3.4202,23.0906,0.086,0.0798,0.0509,-0.573,0.6829,2.3912,0,1,10.5316
2353,2023,0.1912,0.7291,1.7668,0.5678,0.01,0.2809,5,0,0.5733,23.9496,0.2846,0.0101,-0.059,0.3679,0.6638,1.9018,0,1,10.7109
2354,2011,0.2741,0.1516,,0.3469,0.0503,0.2297,3,0,2.2398,24.7017,0.3192,0.0174,0.0951,-0.5469,0.2865,1.7877,0,0,12.013
2354,2012,0.3595,4.1875,0.1516,0.3105,0.3283,0.2823,6,0,0.7937,24.9825,0.5136,0.0911,0.1071,0.3039,0.6039,2.5903,0,1,11.5682
2354,2013,0.4595,2.0996,4.1875,0.2098,0.3994,0.2369,4,0,1.6619,22.5235,0.857,0.0171,0.0547,0.334,0.3646,2.3751,1,0,11.3487
2354,2014,0.5776,2.0424,2.0996,0.4054,0.5042,0.8016,5,0,1.6258,21.8864,0.3437,-0.0009,0.0305,-0.0213,0.73,2.1095,0,0,12.013
2354,2015,0.1181,0.5761,2.0424,0.4545,0.2132,0.2951,5,0,1.0807,22.4612,0.6046,-0.0004,0.0465,-0.019,0.6207,2.1488,0,1,11.6135
2354,2016,0.1587,1.0206,0.5761,0.3783,0.2319,0.0133,3,0,2.2097,21.6754,0.4093,0.0138,0.0037,0.298,0.5558,2.0488,0,0,11.0197
2354,2017,0.3955,3.92,1.0206,0.5723,0.8281,0.4003,4,0,2.2047,24.3332,0.4562,0.0554,0.0989,0.082,0.2524,1.7706,0,1,10.2895
2354,2018,0.5238,2.1274,3.92,0.417,0.2591,0.0,5,0,2.6177,22.3516,0.1186,0.0534,0.0556,-0.3091,0.8168,2.1748,0,0,10.5164
2354,2019,0.3805,2.2916,2.1274,0.0,0.3513,0.4229,3,1,0.5881,22.3541,0.4908,0.0181,0.1086,0.0497,0.7893,2.0064,0,1,10.6917
2354,2020,0.1746,1.7303,2.2916,0.4909,0.4199,0.0,4,1,2.4292,22.0144,0.3105,0.0119,0.0272,0.6658,0.2871,2.0026,0,1,12.013
2355,2011,0.3372,2.3276,,0.4297,0.398,0.2668,4,0,2.5075,23.7968,0.3226,0.0675,0.1886,0.4388,0.6131,2.2272,0,0,9.9774
2355,2012,0.5458,2.9817,2.3276,0.5623,0.5722,0.1964,4,1,2.809,21.0597,0.1094,0.1018,0.0276,-0.2054,0.5702,2.19,1,1,11.0824
2355,2013,0.695,1.3908,2.9817,0.3895,0.5371,0.3328,4,0,2.0668,21.3933,0.3233,-0.0265,0.0826,-0.1668,0.8311,2.1413,0,1,9.6806
2355,2014,0.2508,1.3071,1.3908,0.0,0.1334,0.073,3,0,1.6948,23.162,0.4002,0.1051,0.0379,0.4635,0.8136,2.2974,1,0,10.748
2355,2015,0.225,1.4512,1.3071,0.2517,0.2405,0.4211,4,0,3.2053,21.4148,0.5373,0.0335,0.0899,-0.1818,0.4225,2.3436,1,1,12.013
2355,2016,0.2158,0.6438,1.4512,0.0,0.2838,0.2792,5,0,3.2754,22.0568,0.3038,0.1142,0.0205,1.0297,0.6874,2.5117,1,0,9.7964
2355,2017,0.1011,0.6333,0.6438,0.0,0.3162,0.4187,3,0,0.6147,21.9687,0.3658,0.0488,0.0776,-0.1063,0.6065,2.2796,0,1,11.7277
2355,2018,0.1613,0.4659,0.6333,0.0057,0.2546,0.2143,5,0,2.6372,21.7819,0.5547,0.0631,0.0134,0.3976,0.5156,2.1889,1,0,11.0252
2355,2019,0.0249,1.0364,0.4659,0.1769,0.3046,0.7973,4,1,2.8731,25.2648,0.4362,0.0554,0.0023,-0.1173,0.5444,2.0001,1,0,9.8524
2355,2020,0.118,1.5299,1.0364,0.235,0.018,0.303,4,0,2.1439,23.0513,0.3007,0.0129,0.1467,0.2597,0.7861,2.0018,0,0,11.6987
2355,2021,0.3395,1.0853,1.5299,0.3305,0.2093,0.1816,3,0,2.2482,24.2613,0.5602,-0.0262,0.0156,-0.425,0.8104,2.1923,0,1,9.7482
2355,2022,0.4453,1.7521,1.0853,0.3301,0.3791,0.3883,2,0,2.2002,21.8511,0.3852,-0.0136,0.1462,0.2168,0.7629,1.8147,0,0,11.03
2356,2014,0.1924,1.7425,,0.1905,0.0526,0.0,3,1,0.8418,20.2074,0.05,0.0412,0.0155,0.7081,0.7458,2.1092,0,0,11.2577
2356,2015,0.1962,1.0318,1.7425,0.352,0.8302,0.552,5,0,0.8743,21.2117,0.2498,0.0594,-0.024,0.0511,0.5435,2.2814,0,0,12.013
2356,2016,0.4197,2.9014,1.0318,0.3296,0.5148,0.1332,4,0,0.9522,23.2946,0.5774,0.0247,0.0598,0.3484,0.6336,2.0821,0,0,11.0303
2356,2017,0.4577,2.1799,2.9014,0.1217,0.1491,0.0918,4,0,0.7088,23.0967,0.2934,0.0602,0.0864,0.2667,0.5387,2.06,0,0,10.2433
2356,2018,0.0952,1.3223,2.1799,0.4309,0.01,0.4382,4,1,2.4851,19.031,0.5775,0.0762,0.1062,-0.0997,0.5398,2.3218,1,0,9.9786
2356,2019,0.0184,1.1897,1.3223,0.0546,0.3793,0.4203,3,0,0.3444,21.1188,0.5756,0.0797,0.1202,-0.0943,0.6291,2.5117,0,0,11.5843
2356,2020,0.1112,0.0985,1.1897,0.0461,0.4528,0.1947,2,0,2.0831,21.5195,0.6358,-0.018,0.0117,0.1513,0.7822,2.1736,1,0,11.4387
2357,2015,0.2208,1.3412,,0.0,0.3431,0.2318,5,0,0.8736,20.5513,0.5652,0.0748,0.0999,-0.0038,0.5852,2.1096,0,0,10.6814
2357,2016,0.2891,1.7151,1.3412,0.1443,0.522,0.1899,3,0,2.5703,19.1591,0.5899,-0.001,0.05,-0.282,0.8226,2.3252,0,0,10.2447
2357,2017,0.0926,2.0652,1.7151,0.2511,0.4971,0.3227,4,0,2.6507,23.202,0.289,-0.0554,0.0161,0.6692,0.6571,2.1788,1,0,10.6716
2357,2018,0.4634,1.3498,2.0652,0.3639,0.6059,0.4195,5,0,2.1988,25.5966,0.5354,0.0318,0.0487,-0.0202,0.6779,2.1813,1,0,10.9304
2357,2019,0.1084,2.721,1.3498,0.2409,0.4763,0.2636,4,1,2.4723,24.4593,0.5571,0.0509,0.0411,0.2685,0.8087,2.0241,0,0,9.8653
2357,2020,0.0,0.5058,2.721,0.0,0.0308,0.4839,5,0,3.0099,21.2261,0.5325,0.077,0.0602,0.1366,0.4649,1.8697,1,0,10.0821
2357,2021,0.0513,2.0823,0.5058,0.538,0.5,0.3207,3,0,1.718,19.1312,0.2702,0.0674,0.0714,-0.3217,0.7793,1.9532,0,1,10.9802
2357,2022,0.3398,1.4868,2.0823,0.1654,0.143,0.3974,3,0,0.0,23.1402,0.6556,0.0947,0.0891,0.3167,0.4122,2.3085,0,0,11.538
2357,2023,0.6909,1.8994,1.4868,0.0849,0.5233,0.5674,4,0,0.9926,20.2752,0.5331,0.0113,0.1324,0.0355,0.5272,2.079,0,1,11.0821
2358,2011,0.3564,2.1618,,0.5014,0.2259,0.0,3,1,2.2003,23.1601,0.6849,0.0311,-0.0948,0.2904,0.6009,2.0851,0,0,10.1935
2358,2012,0.1878,2.9563,2.1618,0.185,0.5478,0.4237,6,0,2.5221,22.9161,0.2252,-0.0154,-0.006,-0.1237,0.6587,2.583,0,1,10.9698
2358,2013,0.2165,2.9154,2.9563,0.2495,0.4194,0.488,5,0,2.5342,22.6517,0.5404,0.0687,0.0664,-0.4686,0.5789,2.2394,0,0,10.9818
2358,2014,0.2104,1.9769,2.9154,0.592,0.4229,0.0,6,0,1.7988,23.2872,0.7253,0.0387,0.1014,0.587,0.4778,2.0853,1,0,10.6021
2358,2015,0.3211,2.1558,1.9769,0.4964,0.3429,0.4698,4,0,1.9751,21.1206,0.427,0.0106,0.0292,0.077,0.8186,2.3082,0,1,11.3179
2358,2016,0.4153,0.4699,2.1558,0.0,0.449,0.4736,5,0,1.7428,22.5939,0.4609,0.1112,0.0541,0.2231,0.7893,1.9154,1,0,10.9167
2358,2017,0.4317,0.2566,0.4699,0.6421,0.4593,0.2055,3,0,2.2309,22.4362,0.34,0.0146,0.1599,0.6929,0.5898,2.0958,1,0,10.8168
2358,2018,0.409,1.1535,0.2566,0.1261,0.5778,0.2359,6,1,1.0002,24.4098,0.4698,-0.0434,0.1097,-0.0721,0.6873,2.3385,1,1,11.3108
2358,2019,0.1975,1.9389,1.1535,0.3472,0.861,0.3543,5,0,0.7571,21.5799,0.4306,0.0542,0.1586,-0.0308,0.7696,1.6954,1,1,11.6951
2358,2020,0.4595,1.7585,1.9389,0.3214,0.4903,0.4952,3,0,1.2516,24.1093,0.3646,-0.0365,0.0382,-0.2633,0.4214,2.2325,0,1,10.8012
2358,2021,0.4623,1.2997,1.7585,0.0,0.4208,0.0884,4,0,1.3784,24.1107,0.5419,0.1635,0.1069,0.0201,0.8362,2.1698,0,0,10.9243
2358,2022,0.0024,2.4659,1.2997,0.0,0.6174,0.0919,5,0,1.6933,20.5351,0.6406,-0.028,0.0202,0.2646,0.4847,2.2922,0,0,10.2158
2358,2023,0.1808,1.5834,2.4659,0.0178,0.4001,0.1557,3,0,1.8851,22.281,0.2538,0.0475,0.0223,0.0007,0.5637,2.1864,0,0,9.0352
2359,2011,0.0731,0.6888,,0.0,0.6834,0.4143,5,0,0.5656,21.0687,0.2213,0.0296,0.0567,0.4081,0.5958,2.2489,1,1,10.6265
2359,2012,0.2302,0.284,0.6888,0.4492,0.5541,0.3775,2,1,1.494,22.2558,0.1241,0.0302,0.21,0.7344,0.7813,2.2961,1,0,10.3113
2359,2013,0.4158,0.7747,0.284,0.0597,0.5054,0.069,6,0,2.3689,23.2564,0.897,0.0659,0.0997,-0.0152,0.7531,2.1275,1,1,10.3394
2359,2014,0.3569,0.2308,0.7747,0.2018,0.6436,0.3437,3,0,3.1652,20.1318,0.5261,0.0936,0.1109,0.1514,0.7265,2.0518,1,0,10.2133
2359,2015,0.3139,0.763,0.2308,0.1061,0.3688,0.1054,3,0,0.672,22.4168,0.5823,-0.0117,0.2246,-0.045,0.5418,2.2355,0,0,11.3521
2359,2016,0.1729,1.3808,0.763,0.4512,0.08,0.0,4,0,2.5674,20.7643,0.6382,0.0594,0.1122,-0.1701,0.4315,2.2919,0,0,10.8805
2359,2017,0.0781,1.8033,1.3808,0.1808,0.4048,0.546,4,1,2.0151,22.6622,0.517,0.0313,0.032,-0.027,0.3138,2.338,0,0,11.4289
2359,2018,0.1869,0.4666,1.8033,0.1819,0.1532,0.2089,6,1,1.7514,19.9744,0.4682,0.0129,0.108,-0.2405,0.4854,2.2199,1,0,11.4553
2359,2019,0.1403,0.5376,0.4666,0.587,0.01,0.2821,6,0,2.5075,21.3861,0.5241,0.0914,-0.0169,0.5243,0.543,2.3394,0,0,10.8012
2359,2020,0.1505,1.2664,0.5376,0.3472,0.3617,0.0,1,0,2.0108,20.9252,0.5492,-0.01,0.1061,0.6783,0.6273,1.9171,1,0,11.064
2359,2021,0.3904,0.1826,1.2664,0.3461,0.1333,0.0413,5,0,0.3386,20.7252,0.2034,0.0293,0.018,0.1246,0.657,2.3373,0,1,10.827
2359,2022,0.3781,0.7698,0.1826,0.5996,0.715,0.1682,2,0,0.0,21.7551,0.2985,0.0069,-0.001,0.2102,0.5092,2.1028,0,0,10.4379
2360,2012,0.2492,1.5802,,0.1344,0.471,0.8865,2,0,2.9762,21.7683,0.05,0.0812,0.0529,-0.4143,0.5277,2.0927,1,0,10.3772
2360,2013,0.4194,1.2077,1.5802,0.286,0.245,0.1003,5,0,1.7527,23.238,0.6564,0.0513,-0.0444,0.4692,0.6737,2.0865,0,0,10.2467
2360,2014,0.1709,1.5062,1.2077,0.0,0.3515,0.3678,4,0,2.7951,22.0354,0.4435,-0.0165,-0.0146,0.6426,0.6443,2.2242,0,1,10.2715
2360,2015,0.3382,1.4623,1.5062,0.2855,0.2066,0.4143,4,1,1.9881,22.9517,0.2861,-0.0349,0.0446,-0.0887,0.539,2.2314,0,1,10.0462
2360,2016,0.3601,2.4978,1.4623,0.2781,0.4193,0.4599,4,1,2.9742,20.6785,0.3185,0.0078,-0.0029,0.5201,0.4455,2.0573,1,0,11.4752
2360,2017,0.4556,2.8553,2.4978,0.4203,0.3318,0.4396,4,0,2.866,22.1677,0.6246,0.0841,-0.0622,0.7562,0.4118,1.8763,0,1,10.4375
2360,2018,0.5621,1.3845,2.8553,0.5055,0.5058,0.343,4,0,0.8677,21.3767,0.4111,0.0458,0.111,0.0005,0.5526,2.1303,0,0,10.6348
2360,2019,0.1563,0.6355,1.3845,0.0,0.3034,0.8771,5,0,2.8641,22.238,0.4205,0.0146,0.1297,0.47,0.5585,2.1901,1,1,10.8356
2360,2020,0.3381,1.9846,0.6355,0.1142,0.6021,0.3444,3,0,0.7591,22.9206,0.3612,-0.0041,0.0968,-0.388,0.6661,2.1054,0,1,10.6639
2360,2021,0.296,1.9858,1.9846,0.3897,0.3708,0.134,4,0,2.7789,24.2145,0.3231,0.039,0.0926,0.1249,0.4327,2.3386,1,1,11.8
2360,2022,0.2233,1.0699,1.9858,0.0492,0.1855,0.285,4,0,3.1434,24.0072,0.4111,0.0335,0.1519,0.3425,0.3306,1.6365,1,0,10.8318
2361,2013,0.3881,0.0166,,0.3138,0.3669,0.0139,4,0,0.0,20.708,0.4913,-0.0553,0.0021,0.1024,0.5446,1.9286,1,0,11.4138
2361,2014,0.3532,1.9338,0.0166,0.4078,0.6473,0.6101,4,0,1.2254,21.4785,0.3196,-0.0783,0.038,0.094,0.6267,1.9346,0,0,10.9136
2361,2015,0.4529,2.3353,1.9338,0.5106,0.4369,0.0,5,0,2.1443,23.925,0.3791,-0.0084,0.1146,-0.573,0.5913,1.9334,0,1,9.3717
2361,2016,0.5597,2.3652,2.3353,0.4582,0.649,0.3183,3,0,2.2237,22.6638,0.1431,0.0666,0.0538,0.4717,0.5895,2.139,0,0,9.3731
2361,2017,0.3867,2.0212,2.3652,0.4548,0.6586,0.5046,4,0,3.3934,20.8454,0.05,-0.0482,-0.0185,0.1616,0.7398,1.9663,0,0,10.0517
2361,2018,0.2671,2.4883,2.0212,0.2877,0.7946,0.1287,6,1,1.0892,21.823,0.3521,0.0486,0.0208,-0.4584,0.2996,2.2105,1,0,10.5121
2361,2019,0.2226,1.0754,2.4883,0.359,0.4211,0.2977,5,1,1.5398,22.5673,0.897,0.0207,0.1581,-0.0092,0.6507,2.1039,0,0,11.1128
2361,2020,0.3984,0.9046,1.0754,0.4985,0.6871,0.1833,5,0,2.6722,22.7012,0.3766,-0.0094,0.0946,-0.2359,0.5697,2.3503,0,0,10.6633
2362,2017,0.2608,1.8933,,0.4672,0.6693,0.3798,4,0,1.5058,19.5033,0.12,0.052,-0.0272,0.0919,0.799,1.9745,0,0,11.1693
2362,2018,0.5054,0.6036,1.8933,0.8636,0.4406,0.3137,5,1,1.3883,19.031,0.7659,0.0562,-0.1208,-0.3091,0.3293,1.9456,0,1,11.2114
2362,2019,0.0,0.6396,0.6036,0.0608,0.1864,0.0763,5,0,2.7618,24.2622,0.2525,-0.0492,-0.0164,0.1621,0.8104,2.0635,0,1,10.9219
2362,2020,0.4522,2.3842,0.6396,0.1563,0.4962,0.762,2,0,1.4355,20.3272,0.4523,0.0247,-0.1024,-0.3574,0.4109,2.2685,0,1,11.2245
2362,2021,0.2092,0.5538,2.3842,0.1685,0.4275,0.3007,5,0,1.7892,21.7334,0.1848,0.0688,0.0397,-0.1485,0.6816,1.9973,0,0,9.3218
2362,2022,0.1413,0.9649,0.5538,0.4816,0.425,0.7467,5,1,2.6108,20.9541,0.2631,0.0921,0.0855,0.021,0.2552,1.9291,0,1,10.3916
2363,2011,0.2043,0.9216,,0.1176,0.4714,0.3696,5,0,2.8367,22.4185,0.6449,0.0884,0.0425,0.3837,0.7788,2.3332,0,1,11.7845
2363,2012,0.3548,1.36,0.9216,0.6951,0.2976,0.2304,4,0,1.3193,22.5526,0.4178,-0.0516,0.0167,-0.3116,0.6458,2.2708,1,1,10.0786
2363,2013,0.5659,1.9496,1.36,0.5991,0.6048,0.5232,5,0,1.6407,22.6555,0.1248,0.1279,-0.049,-0.4826,0.6819,2.2831,1,1,8.014
2363,2014,0.4142,1.0061,1.9496,0.0856,0.3664,0.0,5,0,2.9985,22.5858,0.6758,0.0126,0.114,0.8875,0.4645,1.8681,0,0,10.5343
2363,2015,0.2082,3.1604,1.0061,0.4781,0.217,0.3981,5,0,2.9342,22.7818,0.2496,0.0899,0.0278,0.355,0.461,2.0891,0,1,11.0003
2363,2016,0.2483,2.9057,3.1604,0.1042,0.2312,0.2421,4,0,1.6387,23.4196,0.6379,0.0369,0.0213,0.2232,0.6019,2.151,0,0,10.9737
2363,2017,0.3442,1.3027,2.9057,0.1819,0.3574,0.4773,4,1,2.3297,20.3089,0.5218,-0.0474,0.1075,-0.5162,0.3782,2.0984,1,1,9.8058
2363,2018,0.3409,0.7526,1.3027,0.2176,0.4473,0.4725,6,0,1.7299,23.8194,0.6286,-0.0497,0.0074,0.2828,0.8879,2.2489,1,1,10.7607
2364,2013,0.0817,0.7766,,0.2403,0.0594,0.2782,5,0,1.8428,23.278,0.4661,0.0278,0.0191,0.0546,0.7297,1.9729,0,1,10.2481
2364,2014,0.064,0.9426,0.7766,0.0,0.3292,0.4812,5,1,3.2069,22.1225,0.3275,0.1035,0.1455,0.1087,0.5152,2.2005,1,0,11.2385
2364,2015,0.4419,3.0368,0.9426,0.3332,0.6041,0.0,4,0,2.4144,25.3518,0.4647,0.0672,-0.0938,0.0482,0.6908,2.0197,0,0,10.6718
2364,2016,0.4247,1.7013,3.0368,0.2693,0.6164,0.6561,5,0,1.8365,20.1686,0.5486,0.0964,-0.0028,0.4344,0.4254,2.1406,1,0,10.5522
2364,2017,0.3965,2.2183,1.7013,0.6051,0.5092,0.3577,4,0,2.4984,21.794,0.2552,0.1228,0.14,0.7561,0.5383,2.1464,0,0,10.3509
2364,2018,0.1269,0.6543,2.2183,0.0604,0.2586,0.3213,4,0,1.9146,23.873,0.515,0.0189,0.0147,0.8982,0.6206,2.1368,0,1,11.5469
2364,2019,0.7076,0.5419,0.6543,0.8577,0.3033,0.0,4,1,0.9252,22.3473,0.529,0.102,-0.0325,0.028,0.7464,2.077,1,1,10.5888
2364,2020,0.4374,0.6154,0.5419,0.6088,0.1421,0.0391,3,0,1.636,23.3925,0.3547,0.067,-0.0292,0.2952,0.5814,2.4365,1,0,10.5326
2364,2021,0.4135,2.4128,0.6154,0.1748,0.965,0.2395,5,0,1.4066,21.114,0.6514,0.0772,-0.0455,0.4321,0.8032,2.1916,0,1,11.6782
2364,2022,0.5614,1.9362,2.4128,0.2465,0.7356,0.389,4,1,2.0467,24.0132,0.696,0.027,0.0819,0.6686,0.6817,2.1921,0,1,10.3936
2365,2015,0.3016,2.2919,,0.3736,0.2539,0.4283,3,0,0.8267,21.4824,0.5075,0.0553,0.0934,-0.2077,0.369,2.6628,0,0,10.2135
2365,2016,0.5053,0.2452,2.2919,0.0623,0.5031,0.6876,4,0,0.3635,22.8648,0.3647,0.1196,-0.0064,0.1432,0.7792,2.5038,0,0,11.9818
2365,2017,0.2524,0.5277,0.2452,0.4948,0.2699,0.4318,5,0,2.8153,21.0461,0.7229,0.0717,0.2074,0.2891,0.5646,2.1039,0,0,10.5386
2365,2018,0.2943,0.2245,0.5277,0.0924,0.1596,0.0,4,0,1.3807,22.1168,0.6356,-0.0134,-0.0433,0.09,0.7017,2.0724,1,0,10.6493
2365,2019,0.3945,2.2608,0.2245,0.4381,0.4722,0.2968,5,0,2.6751,23.0401,0.5283,0.1408,0.1227,-0.3734,0.4164,1.8864,0,1,10.6624
2365,2020,0.5279,1.1922,2.2608,0.243,0.5342,0.2262,5,0,1.5541,21.657,0.897,0.0841,0.0059,0.6735,0.7211,2.2033,0,1,10.6785
2365,2021,0.2585,2.9111,1.1922,0.2845,0.3502,0.3638,4,0,2.2109,22.9807,0.7867,0.0668,0.0588,0.6666,0.3356,1.9881,1,1,11.7012
2365,2022,0.3743,0.9077,2.9111,0.1453,0.5427,0.7838,5,0,1.4814,21.0025,0.2322,0.0041,0.0673,-0.3817,0.5657,2.3699,0,0,11.161
2365,2023,0.098,1.7365,0.9077,0.1996,0.176,0.4012,5,0,2.1401,22.3263,0.05,0.0747,0.0126,0.2866,0.3858,2.2494,0,0,11.1401
2366,2015,0.2645,0.1772,,0.3325,0.5694,0.1716,4,0,1.1029,21.3124,0.4498,0.0586,0.0643,0.3149,0.4213,2.5098,0,0,11.7213
2366,2016,0.2838,0.4509,0.1772,0.3291,0.4698,0.1734,3,0,1.1479,21.3917,0.1825,0.0951,0.1298,-0.2023,0.4354,2.1539,0,0,10.1645
2366,2017,0.4619,1.71,0.4509,0.5239,0.5358,0.4172,2,0,2.5288,24.4776,0.313,0.0307,0.1174,0.2487,0.4677,1.9307,0,0,10.2726
2366,2018,0.4746,2.5611,1.71,0.7059,0.3087,0.0,5,0,2.2938,22.4135,0.0969,-0.028,0.0205,0.121,0.3138,2.2976,0,1,11.2304
2366,2019,0.2252,0.4802,2.5611,0.4815,0.141,0.0536,6,1,2.7794,21.6231,0.05,0.0232,0.1753,0.7204,0.4122,2.427,0,0,11.7291
2366,2020,0.2097,1.0449,0.4802,0.3077,0.17,0.2571,2,0,3.526,20.4417,0.4429,0.1015,-0.0602,0.2422,0.6522,2.2267,1,0,10.35
2366,2021,0.0987,1.5681,1.0449,0.2539,0.4873,0.7505,4,0,0.8734,19.031,0.3611,0.0282,0.0047,0.2011,0.6028,2.0023,0,1,11.0646
2367,2017,0.2643,4.5702,,0.4496,0.7465,0.4599,4,0,1.9249,21.3379,0.3613,0.0043,0.0352,-0.1482,0.7931,2.2565,0,0,9.9826
2367,2018,0.4407,1.0952,4.5702,0.0,0.3226,0.3953,4,1,3.4807,24.277,0.5938,0.1407,-0.0156,0.8406,0.6016,2.1477,0,0,10.5353
2367,2019,0.2431,1.6858,1.0952,0.245,0.499,0.5132,5,0,3.526,19.031,0.5909,0.0548,0.048,-0.2363,0.4348,2.1472,0,1,11.4995
2367,2020,0.4579,0.3063,1.6858,0.2248,0.0273,0.3895,5,0,1.4414,20.6929,0.2696,0.0554,-0.0056,-0.0179,0.6744,1.9828,0,1,10.7245
2367,2021,0.1559,1.5285,0.3063,0.0,0.3464,0.1235,5,0,2.0071,23.191,0.3674,0.0561,-0.0106,0.6254,0.7381,1.9578,1,0,9.5591
2367,2022,0.2672,0.9355,1.5285,0.6771,0.3898,0.0,1,0,1.5914,23.6474,0.2201,0.0881,0.0809,0.2248,0.5424,2.0688,0,0,11.4578
2367,2023,0.2917,1.5824,0.9355,0.1361,0.4232,0.3884,4,0,1.6181,23.3104,0.6131,0.1505,0.1372,-0.2628,0.4713,1.9959,1,0,10.0384
2368,2011,0.3268,1.0916,,0.0,0.4537,0.8582,5,0,1.288,23.7739,0.3961,0.0207,0.1256,0.2024,0.5928,2.2327,0,0,11.8799
2368,2012,0.0,2.8039,1.0916,0.2898,0.6399,0.2716,3,0,3.526,23.5106,0.2878,-0.0452,0.1876,0.0398,0.3269,2.2757,0,0,9.4825
2368,2013,0.3915,0.3776,2.8039,0.1553,0.0915,0.3531,3,0,1.4453,22.346,0.3207,0.0664,-0.0938,0.4928,0.6339,1.8354,0,0,10.4003
2368,2014,0.2445,1.1802,0.3776,0.6645,0.2678,0.1564,4,1,0.9913,21.499,0.2178,0.0877,0.0823,0.1927,0.5259,1.6901,0,0,10.7295
2368,2015,0.1518,1.486,1.1802,0.1419,0.0468,0.4483,3,0,1.9511,22.522,0.711,0.1206,-0.0801,-0.06,0.4476,2.1085,0,1,11.3864
2368,2016,0.0256,1.3929,1.486,0.0648,0.0729,0.2673,3,1,2.0824,23.3989,0.5794,0.0646,0.0186,0.0482,0.7518,2.3031,0,1,11.8238
2368,2017,0.4302,0.1278,1.3929,0.584,0.8319,0.2074,4,1,3.526,21.7355,0.5822,0.0821,-0.0199,0.1242,0.3229,2.1766,0,0,10.7768
2368,2018,0.4407,2.9555,0.1278,0.2423,0.684,0.2713,3,0,2.3083,20.4798,0.3601,0.05,0.0401,0.43,0.3679,2.4919,0,1,11.7619
2368,2019,0.4047,1.8832,2.9555,0.4818,0.3654,0.2734,3,1,1.2346,21.3665,0.3276,0.1043,-0.1052,0.0684,0.8277,1.8692,0,1,10.2892
2368,2020,0.0042,1.3337,1.8832,0.3107,0.0966,0.1639,2,0,1.3386,23.5812,0.6925,-0.1079,0.0638,0.3828,0.669,1.9148,0,0,11.2733
2368,2021,0.3693,2.6843,1.3337,0.0,0.5845,0.5604,3,0,0.0,21.6473,0.4383,0.0445,0.0604,0.4144,0.45,2.3393,1,1,12.013
2368,2022,0.2301,1.5553,2.6843,0.1893,0.627,0.3042,3,0,1.4596,23.046,0.5389,0.123,0.257,0.2842,0.523,2.1021,0,0,10.8001
2368,2023,0.4274,0.6887,1.5553,0.3204,0.5809,0.4931,5,0,2.4889,20.5765,0.7502,-0.0911,0.1152,0.7927,0.5483,2.5344,0,0,10.3838
2369,2016,0.2213,2.3228,,0.4274,0.2686,0.3837,5,0,3.0067,20.8241,0.05,-0.0159,0.0895,-0.1011,0.5576,2.198,1,1,12.013
2369,2017,0.2816,2.0777,2.3228,0.6029,0.5404,0.3255,2,0,1.0725,21.6064,0.5926,0.0873,-0.0036,0.7259,0.5433,2.2614,0,1,10.2704
2369,2018,0.3144,1.1101,2.0777,0.2783,0.2924,0.1175,4,1,1.1015,22.6383,0.3848,0.1019,0.0246,0.6197,0.4271,1.8874,0,0,10.7626
2369,2019,0.2131,1.3278,1.1101,0.3921,0.0301,0.3814,4,1,2.5866,19.7979,0.5013,0.0632,0.0269,0.0982,0.715,2.0266,1,1,10.7716
2369,2020,0.1806,0.1502,1.3278,0.5479,0.3003,0.2425,4,0,3.5018,22.9535,0.1134,0.0097,0.0834,0.3752,0.5789,2.1978,1,0,9.9344
2369,2021,0.1894,3.6415,0.1502,0.409,0.6129,0.5621,4,0,1.5726,21.3939,0.8412,-0.0135,0.0693,-0.4709,0.3724,2.0414,0,0,11.8973
