participant_id,t_index,day,prompt_of_day,answered,deployed_family,negative affect,positive affect,arousal,stressor intensity,controllability appraisal,social presence,at home,time of day (sin),time of day (cos),day in protocol,regulatory effort,perceived regulation success,response latency,item: changed the situation,item: looked away or distracted,item: thought about it differently,item: kept it inside
288,57,10,3,1,Situation selection,2.2544,3.9809,3.4958,0.2506,0.7502,1.0000,0.0000,0.8660,-0.5000,0.6923,3.5413,4.5027,0.8584,4.0947,3.8345,1.0000,1.0000
288,58,10,4,1,Situation selection,2.7857,5.2737,4.3490,0.3607,0.6464,0.0000,0.0000,0.0000,-1.0000,0.6923,2.8739,2.7200,0.3972,4.0607,2.0767,1.4039,1.0000
288,59,10,5,1,Attentional deployment,1.7673,5.4263,4.5275,0.6025,0.3823,1.0000,1.0000,-0.8660,-0.5000,0.6923,4.2361,4.1476,1.2786,1.5633,6.5922,5.2647,2.6374
288,60,10,6,1,Situation selection,2.4345,5.0984,4.4996,0.3124,0.6453,0.0000,1.0000,-0.8660,0.5000,0.6923,2.8991,3.9289,0.0249,2.5498,2.7387,3.5851,3.1159
288,61,11,1,0,Situation selection,3.0269,5.2046,3.6451,0.3744,0.5157,1.0000,1.0000,0.0000,1.0000,0.7692,3.5143,4.1080,0.8434,3.6811,4.1320,1.0000,1.8200
288,62,11,2,1,Situation modification,2.1875,4.7199,4.8727,0.5100,0.6018,0.0000,1.0000,0.8660,0.5000,0.7692,3.3315,4.0559,-0.6952,5.8413,1.2257,1.0244,1.5362
288,63,11,3,1,Situation selection,2.0079,6.2356,3.5732,0.1775,0.4146,0.0000,1.0000,0.8660,-0.5000,0.7692,2.3050,2.6086,0.4305,2.4708,4.0127,2.1062,3.2819
288,64,11,4,1,Cognitive change,2.3478,5.1904,3.6678,0.2528,0.6560,1.0000,0.0000,0.0000,-1.0000,0.7692,2.9409,3.5955,0.2543,1.7657,5.4281,5.8598,1.9479
288,65,11,5,0,Cognitive change,2.6397,4.6223,4.6028,0.6582,0.3087,1.0000,0.0000,-0.8660,-0.5000,0.7692,4.6057,3.7524,-0.4580,1.0000,2.9638,3.6563,2.1283
288,66,11,6,0,Cognitive change,1.7736,5.9599,3.9152,0.3568,0.7603,1.0000,1.0000,-0.8660,0.5000,0.7692,3.2371,2.6674,0.5941,2.3852,1.1168,6.9334,1.0000
288,67,12,1,1,Situation selection,2.2860,5.4062,4.4874,0.7143,0.3495,1.0000,1.0000,0.0000,1.0000,0.8462,4.5185,4.0692,0.5606,3.4242,3.5675,2.8938,3.2560
288,68,12,2,1,Response modulation,2.9168,5.1181,4.2503,0.2423,0.7157,1.0000,0.0000,0.8660,0.5000,0.8462,3.5112,3.4128,0.3254,1.0989,3.4126,1.0658,5.2484
288,69,12,3,1,Response modulation,2.5654,5.6015,4.4430,0.7868,0.4564,1.0000,1.0000,0.8660,-0.5000,0.8462,3.8886,3.8709,-0.4036,1.4644,1.0000,1.0000,5.9713
288,70,12,4,0,Situation selection,4.0701,3.6216,4.5728,0.5646,0.9070,1.0000,0.0000,0.0000,-1.0000,0.8462,3.8724,2.4534,-0.6344,3.3320,4.2458,1.0060,1.4922
288,71,12,5,1,Situation selection,4.3678,4.1311,6.5456,0.6052,0.6869,1.0000,0.0000,-0.8660,-0.5000,0.8462,3.2767,1.4949,0.4459,4.8437,3.2750,1.0000,1.0000
288,72,12,6,1,Situation modification,3.9616,4.4236,3.9895,0.1135,0.1830,0.0000,0.0000,-0.8660,0.5000,0.8462,2.6790,2.9286,-0.0216,5.0702,2.9866,4.6497,1.0000
288,73,13,1,1,Response modulation,4.1561,5.3641,4.8778,0.5490,0.2255,1.0000,0.0000,0.0000,1.0000,0.9231,4.0361,2.5590,0.4252,2.3785,1.4705,1.4079,5.0781
288,74,13,2,1,Situation selection,3.1548,3.8641,5.1077,0.5637,0.6993,1.0000,0.0000,0.8660,0.5000,0.9231,3.8167,3.8383,0.8101,3.5023,4.1019,1.0000,2.8570
288,75,13,3,1,Response modulation,3.4364,4.9305,5.1797,0.5840,0.2061,1.0000,0.0000,0.8660,-0.5000,0.9231,4.3216,1.6470,-0.1761,2.5155,2.1773,1.0396,5.5347
288,76,13,4,1,Situation selection,3.8874,4.1980,4.9576,0.5390,0.5993,0.0000,0.0000,0.0000,-1.0000,0.9231,3.6131,4.0003,0.2699,4.3921,4.8006,1.0000,1.4648
288,77,13,5,1,Attentional deployment,2.9796,4.5426,4.6581,0.3668,0.2438,1.0000,0.0000,-0.8660,-0.5000,0.9231,4.3332,3.0758,-0.5068,3.0708,5.3556,1.9175,2.3940
288,78,13,6,1,Situation modification,1.9537,5.5932,4.1492,0.1250,0.0594,1.0000,1.0000,-0.8660,0.5000,0.9231,2.7460,1.6151,-0.2779,5.4590,1.0000,1.4393,2.0050
288,79,14,1,0,Situation selection,2.0593,4.3214,3.9096,0.1638,0.4739,0.0000,1.0000,0.0000,1.0000,1.0000,2.4666,3.7693,-0.0475,3.3379,3.6216,3.5952,3.4233
288,80,14,2,1,Situation modification,1.4874,5.9388,4.0886,0.2947,0.7530,1.0000,0.0000,0.8660,0.5000,1.0000,4.3940,5.4278,0.4665,3.2478,1.0000,1.0000,2.1233
288,81,14,3,1,Situation modification,1.6924,4.7493,4.5926,0.6396,0.5639,1.0000,0.0000,0.8660,-0.5000,1.0000,3.7672,3.6904,-0.0539,5.8382,2.5681,1.0000,1.0000
288,82,14,4,1,Cognitive change,2.4450,6.0231,4.0744,0.5210,0.4302,0.0000,1.0000,0.0000,-1.0000,1.0000,4.5820,3.0955,1.2893,1.0000,2.6645,6.3353,1.4976
288,83,14,5,1,Response modulation,2.6044,5.8866,4.1707,0.3912,0.5475,0.0000,0.0000,-0.8660,-0.5000,1.0000,3.5404,1.3498,-0.5949,2.8283,3.5447,1.0000,7.0000
288,84,14,6,1,Situation modification,2.0316,5.1643,4.1961,0.4343,0.7050,1.0000,1.0000,-0.8660,0.5000,1.0000,3.9448,3.9216,0.4492,4.7658,1.4684,1.0000,1.6464
289,1,1,1,1,Situation modification,2.8730,5.1587,3.9105,0.1237,0.3722,1.0000,1.0000,0.0000,1.0000,0.0000,2.9983,3.0862,-0.0604,5.7760,1.2451,1.0000,1.0000
289,2,1,2,1,Situation selection,1.9349,4.9947,4.0409,0.2815,0.6815,1.0000,0.0000,0.8660,0.5000,0.0000,3.4368,4.6548,-0.4388,4.6176,4.4404,1.0000,3.2415
289,3,1,3,1,Situation selection,1.1374,5.2362,3.7649,0.3068,0.7596,0.0000,0.0000,0.8660,-0.5000,0.0000,3.1044,4.5875,0.3344,4.1207,2.4372,1.0000,1.0000
289,4,1,4,1,Situation modification,1.7039,6.6601,2.4265,0.3933,0.5188,0.0000,1.0000,0.0000,-1.0000,0.0000,3.5594,2.3244,-0.0155,7.0000,1.4485,2.3584,2.0255
289,5,1,5,1,Cognitive change,2.9790,5.1617,4.5548,0.4372,0.0776,0.0000,1.0000,-0.8660,-0.5000,0.0000,4.7760,1.5895,-0.2609,1.0000,2.0526,6.3002,2.6494
289,6,1,6,1,Situation modification,2.2327,5.6906,4.3866,0.8409,0.6579,1.0000,1.0000,-0.8660,0.5000,0.0000,4.4037,5.6050,-0.0078,3.7672,1.8022,2.3057,1.7678
289,7,2,1,1,Situation modification,2.0033,4.9625,5.1031,0.6441,0.5541,1.0000,1.0000,0.0000,1.0000,0.0769,4.0368,4.5600,0.1762,5.0917,2.1113,1.0000,2.5720
289,8,2,2,1,Attentional deployment,2.7667,4.7009,4.1252,0.3802,0.3498,1.0000,0.0000,0.8660,0.5000,0.0769,3.6124,3.9457,0.4913,2.7830,6.0494,4.5684,1.0000
289,9,2,3,1,Response modulation,2.9916,4.6974,5.1340,0.8145,0.1879,1.0000,1.0000,0.8660,-0.5000,0.0769,4.6503,3.0675,0.8635,1.0000,2.0124,3.8045,5.1375
289,10,2,4,0,Response modulation,3.1496,5.1500,3.8707,0.5466,0.3536,1.0000,0.0000,0.0000,-1.0000,0.0769,3.3509,1.5374,0.4745,1.4384,1.4891,1.7773,5.7485
289,11,2,5,1,Response modulation,3.7310,5.5556,4.8499,0.3932,0.1283,1.0000,0.0000,-0.8660,-0.5000,0.0769,3.8797,2.7742,-0.1143,1.0000,1.7028,2.4358,5.4800
289,12,2,6,1,Cognitive change,1.7644,6.9688,3.7582,0.4307,0.7024,0.0000,1.0000,-0.8660,0.5000,0.0769,3.0589,6.0503,0.6117,1.6296,3.3318,6.5428,2.3492
289,13,3,1,1,Attentional deployment,2.7280,5.5528,4.1138,0.0986,0.7967,1.0000,1.0000,0.0000,1.0000,0.1538,3.7403,1.0132,-0.1852,2.8598,3.5426,1.0404,1.0000
289,14,3,2,1,Situation modification,3.8985,4.1516,5.2423,0.7579,0.2627,1.0000,0.0000,0.8660,0.5000,0.1538,3.6399,3.6873,1.0586,7.0000,1.0000,1.1631,2.5301
289,15,3,3,1,Situation selection,4.0182,4.8278,5.5103,0.4369,0.6234,0.0000,1.0000,0.8660,-0.5000,0.1538,2.6049,2.2883,-0.1356,4.3369,3.0222,2.0452,2.8011
289,16,3,4,1,Situation modification,1.0000,5.9518,4.5109,0.1357,0.7865,0.0000,1.0000,0.0000,-1.0000,0.1538,3.4627,7.0000,-0.0419,4.1196,1.0000,2.2852,1.0000
289,17,3,5,1,Situation selection,1.4366,6.5858,4.4911,0.1693,0.8315,0.0000,0.0000,-0.8660,-0.5000,0.1538,2.4994,5.4401,-0.6413,3.9380,2.1909,1.0000,2.4204
289,18,3,6,0,Cognitive change,2.5436,4.7558,4.2375,0.4157,0.9422,1.0000,0.0000,-0.8660,0.5000,0.1538,3.3661,2.1471,0.2138,1.1619,2.8957,5.1565,2.0206
289,19,4,1,1,Situation selection,2.9612,4.9991,3.3072,0.4967,0.7853,0.0000,1.0000,0.0000,1.0000,0.2308,3.5302,3.3738,0.3741,4.5870,3.8200,1.6562,1.2493
289,20,4,2,1,Cognitive change,1.0000,7.0000,2.5987,0.2420,0.8392,0.0000,0.0000,0.8660,0.5000,0.2308,3.3197,3.7415,-0.0743,1.5375,2.9904,2.6950,1.0000
289,21,4,3,1,Response modulation,2.1447,5.4075,3.6075,0.3666,0.7943,0.0000,0.0000,0.8660,-0.5000,0.2308,3.5377,2.3798,0.0780,2.6498,1.0000,2.0501,4.7585
289,22,4,4,1,Cognitive change,1.8009,5.9326,2.8399,0.3966,0.7474,1.0000,0.0000,0.0000,-1.0000,0.2308,3.0737,1.6395,-0.1507,1.7006,3.0760,5.9214,2.0029
289,23,4,5,1,Situation selection,1.9568,5.0017,4.5267,0.6932,0.7765,1.0000,1.0000,-0.8660,-0.5000,0.2308,3.7734,3.6292,0.4799,4.6476,3.2011,1.7409,1.0000
289,24,4,6,1,Situation modification,1.0000,6.4826,3.7945,0.3771,0.4104,1.0000,0.0000,-0.8660,0.5000,0.2308,2.6777,4.0925,-0.4742,5.9877,1.2330,2.4009,2.2391
289,25,5,1,1,Situation selection,1.5555,5.3621,4.8507,0.3817,0.7039,0.0000,1.0000,0.0000,1.0000,0.3077,2.3299,4.8656,0.5836,2.8508,3.0613,1.0000,1.0000
289,26,5,2,1,Cognitive change,2.0036,5.3996,4.1120,0.4813,0.7270,1.0000,1.0000,0.8660,0.5000,0.3077,3.6986,2.2404,-0.1234,1.0000,1.8564,4.3993,1.7522
289,27,5,3,1,Cognitive change,1.3900,6.2665,2.7934,0.1573,0.4501,1.0000,1.0000,0.8660,-0.5000,0.3077,3.1514,3.8855,-0.3432,1.0197,2.4859,5.0854,2.6666
289,28,5,4,1,Cognitive change,1.0000,7.0000,3.0251,0.2113,0.0537,1.0000,0.0000,0.0000,-1.0000,0.3077,2.8708,3.8461,0.3922,2.0280,3.7878,5.6723,1.2879
289,29,5,5,0,Cognitive change,2.3773,5.1050,3.6384,0.4695,0.6079,0.0000,1.0000,-0.8660,-0.5000,0.3077,3.3143,2.4637,0.2927,3.7075,1.4296,4.9028,2.7342
289,30,5,6,1,Response modulation,3.3817,4.2692,5.6881,0.8408,0.5927,1.0000,1.0000,-0.8660,0.5000,0.3077,3.9603,1.5870,1.2733,1.3303,3.0859,1.7738,5.2408
289,31,6,1,1,Situation selection,1.8117,6.1043,3.8566,0.2859,0.6207,0.0000,0.0000,0.0000,1.0000,0.3846,3.1288,2.7128,-0.1317,3.9446,5.0502,2.3417,1.0000
289,32,6,2,0,Situation selection,1.5786,4.7019,4.5466,0.8966,0.3699,1.0000,0.0000,0.8660,0.5000,0.3846,4.6075,2.0265,0.3142,4.6406,3.7419,1.8962,1.0000
289,33,6,3,1,Situation selection,2.9139,5.7303,3.1526,0.2571,0.4881,1.0000,0.0000,0.8660,-0.5000,0.3846,2.3314,2.2516,-1.1907,2.4612,3.6252,2.1177,1.9362
289,34,6,4,1,Response modulation,1.3285,4.8699,4.7739,0.7877,0.7081,1.0000,0.0000,0.0000,-1.0000,0.3846,3.1661,5.2533,0.4520,1.0000,2.6916,2.3154,5.1939
289,35,6,5,0,Situation selection,1.6740,5.8802,3.4395,0.1871,0.5581,1.0000,0.0000,-0.8660,-0.5000,0.3846,2.5047,4.2649,0.4400,3.7994,3.5680,1.0517,1.4130
289,36,6,6,1,Situation modification,2.9142,4.5318,5.1413,0.6639,0.6221,1.0000,1.0000,-0.8660,0.5000,0.3846,3.5078,4.2108,1.0686,7.0000,1.3201,1.0000,2.2303
289,37,7,1,1,Response modulation,3.1780,5.1450,4.7233,0.6579,0.4849,0.0000,1.0000,0.0000,1.0000,0.4615,4.2104,4.1999,-0.0960,1.0000,3.4531,1.0000,3.5735
289,38,7,2,1,Response modulation,3.1156,4.1452,4.0014,0.4173,0.5706,1.0000,0.0000,0.8660,0.5000,0.4615,4.3688,1.8061,-0.1667,1.0650,2.5068,2.7757,5.2539
289,39,7,3,1,Cognitive change,1.0152,6.0040,4.1883,0.1533,0.5527,0.0000,0.0000,0.8660,-0.5000,0.4615,2.7884,2.0383,-0.3167,1.9986,1.6709,7.0000,1.0000
289,40,7,4,1,Situation modification,1.0000,6.0349,4.0920,0.4873,0.7149,0.0000,1.0000,0.0000,-1.0000,0.4615,2.8382,5.2097,0.4197,5.1185,1.0000,1.0000,2.6718
289,41,7,5,1,Response modulation,1.0000,6.0460,3.6042,0.2455,0.4225,1.0000,0.0000,-0.8660,-0.5000,0.4615,2.5438,4.0209,0.0301,1.6088,1.3758,1.2957,6.4008
289,42,7,6,1,Situation selection,1.3513,5.0469,3.7763,0.2397,0.7813,1.0000,0.0000,-0.8660,0.5000,0.4615,2.4137,3.7744,0.1690,4.2986,2.7623,1.0000,1.0000
289,43,8,1,1,Attentional deployment,1.6443,4.4409,3.5755,0.3952,0.8649,1.0000,1.0000,0.0000,1.0000,0.5385,3.8713,4.0647,0.7419,1.0000,5.5284,2.1717,1.9354
289,44,8,2,1,Attentional deployment,2.4301,5.8298,4.1821,0.3254,0.7278,1.0000,1.0000,0.8660,0.5000,0.5385,2.0024,2.0274,0.5974,1.0000,4.9169,5.6248,1.8897
289,45,8,3,1,Response modulation,2.4501,4.9552,4.4182,0.1793,0.8037,1.0000,0.0000,0.8660,-0.5000,0.5385,3.1062,2.9490,0.1196,1.0000,4.2967,1.8644,5.4098
289,46,8,4,1,Response modulation,3.2272,3.9871,3.5959,0.3530,0.1707,1.0000,1.0000,0.0000,-1.0000,0.5385,2.8627,3.4850,-0.8563,1.0000,1.0000,1.7403,4.5257
289,47,8,5,1,Response modulation,3.3970,4.8154,5.7441,0.6145,0.4447,0.0000,1.0000,-0.8660,-0.5000,0.5385,3.7722,4.6097,0.3087,1.4348,2.4429,3.0114,5.9368
289,48,8,6,0,Situation modification,4.6272,4.5220,4.8583,0.4630,0.3119,1.0000,1.0000,-0.8660,0.5000,0.5385,4.1364,2.4712,0.4448,6.0913,1.0000,3.2662,1.0000
289,49,9,1,1,Attentional deployment,4.7810,3.7526,5.6192,0.5529,0.1715,0.0000,0.0000,0.0000,1.0000,0.6154,4.2042,2.5011,0.8729,2.3103,4.9747,2.0198,2.4573
289,50,9,2,1,Cognitive change,2.4115,5.2822,4.4317,0.4360,0.3158,1.0000,0.0000,0.8660,0.5000,0.6154,3.3799,4.1654,0.5589,2.2382,2.9403,4.7888,1.5471
289,51,9,3,1,Situation selection,1.7983,6.0588,3.7685,0.3588,0.8097,1.0000,0.0000,0.8660,-0.5000,0.6154,3.6018,4.1581,0.6006,4.2227,4.8316,1.3206,3.3718
289,52,9,4,0,Response modulation,4.4361,3.1004,5.4482,0.4051,0.5368,0.0000,0.0000,0.0000,-1.0000,0.6154,3.6939,1.1671,0.3980,1.8074,2.5913,3.7375,4.4864
289,53,9,5,1,Situation selection,1.2946,4.8504,3.8258,0.4417,0.8421,1.0000,0.0000,-0.8660,-0.5000,0.6154,3.0840,5.4166,-0.8820,5.9333,2.5304,1.0000,2.7687
289,54,9,6,1,Response modulation,4.0761,3.9912,4.4085,0.4625,0.4436,1.0000,1.0000,-0.8660,0.5000,0.6154,3.3863,1.2560,-0.0877,1.0000,1.4699,1.0000,4.8829
289,55,10,1,1,Situation modification,3.6122,5.9954,3.3214,0.3003,0.4132,0.0000,0.0000,0.0000,1.0000,0.6923,2.8380,2.8055,0.4869,4.9356,1.4494,2.3670,1.2371
289,56,10,2,1,Attentional deployment,1.0000,6.4605,3.2893,0.3082,0.3827,0.0000,1.0000,0.8660,0.5000,0.6923,3.5114,3.3857,-0.8018,1.0000,5.0622,3.0130,2.0333
289,57,10,3,1,Response modulation,1.8496,5.3564,4.0515,0.1678,0.6467,1.0000,0.0000,0.8660,-0.5000,0.6923,3.1521,2.8179,-0.7831,1.0000,1.0000,2.6014,4.8058
289,58,10,4,1,Situation selection,1.6957,5.9768,4.7264,0.3853,0.3665,0.0000,1.0000,0.0000,-1.0000,0.6923,3.2116,1.3883,0.5429,4.7276,1.7898,1.2949,1.0000
289,59,10,5,1,Situation selection,2.0513,4.9739,4.6342,0.7711,0.5366,1.0000,0.0000,-0.8660,-0.5000,0.6923,4.3513,5.8256,0.4103,1.0000,3.7518,1.0000,3.1045
289,60,10,6,1,Cognitive change,1.7772,5.2449,4.4404,0.5455,0.6132,0.0000,1.0000,-0.8660,0.5000,0.6923,4.0097,3.8223,-0.3891,2.2347,2.3829,7.0000,2.2467
289,61,11,1,1,Attentional deployment,1.0000,5.6499,2.5405,0.1970,0.5185,0.0000,1.0000,0.0000,1.0000,0.7692,3.8335,2.9130,0.9921,1.9656,6.2245,3.1972,2.0130
289,62,11,2,0,Attentional deployment,2.5040,5.3276,4.5445,0.2338,0.4333,0.0000,1.0000,0.8660,0.5000,0.7692,2.9918,2.6069,0.1968,1.0000,5.9240,3.7000,4.3317
289,63,11,3,0,Situation selection,2.1141,6.6868,4.0148,0.0601,0.7352,1.0000,0.0000,0.8660,-0.5000,0.7692,2.4682,2.8221,-0.1645,4.0242,1.3221,1.0000,2.1584
289,64,11,4,1,Attentional deployment,2.7785,3.8299,4.3179,0.6581,0.5694,1.0000,0.0000,0.0000,-1.0000,0.7692,3.6146,2.4372,0.0482,1.7068,5.1128,1.3120,3.5436
289,65,11,5,1,Response modulation,2.7257,5.2313,4.5050,0.7984,0.8830,0.0000,0.0000,-0.8660,-0.5000,0.7692,3.4525,3.9166,-0.5141,2.0671,1.6581,1.0000,5.6984
289,66,11,6,0,Attentional deployment,2.5556,5.3752,3.9104,0.3968,0.5728,1.0000,1.0000,-0.8660,0.5000,0.7692,1.9522,2.8781,-0.2173,1.9217,4.6752,4.6195,2.6926
289,67,12,1,1,Situation selection,2.4692,6.6818,3.9187,0.5376,0.2226,0.0000,0.0000,0.0000,1.0000,0.8462,3.5543,4.1113,0.8772,5.0082,3.9851,1.0000,1.7222
289,68,12,2,1,Situation modification,2.4243,4.0649,5.3097,0.5098,0.8324,0.0000,0.0000,0.8660,0.5000,0.8462,2.8385,5.5808,0.3975,6.2683,1.8393,1.4240,1.0000
289,69,12,3,1,Cognitive change,2.5144,4.3752,3.7372,0.6360,0.5261,0.0000,1.0000,0.8660,-0.5000,0.8462,3.9092,5.2361,-0.1961,2.4286,1.4400,5.9249,1.0000
289,70,12,4,1,Attentional deployment,1.2023,5.4698,3.6140,0.2591,0.7642,0.0000,0.0000,0.0000,-1.0000,0.8462,2.7456,2.1132,0.7519,1.0000,6.1584,2.1955,3.4605
289,71,12,5,1,Situation selection,2.2064,5.1717,4.9392,0.5083,0.6173,1.0000,0.0000,-0.8660,-0.5000,0.8462,3.3827,2.2360,0.1803,3.9607,4.3396,1.0000,1.0080
289,72,12,6,0,Situation modification,2.9241,4.1258,4.3381,0.2521,0.4293,1.0000,1.0000,-0.8660,0.5000,0.8462,2.4436,3.3699,0.5623,4.4407,2.6614,2.4732,1.1296
289,73,13,1,0,Situation selection,4.6210,3.8999,5.5171,0.5627,0.1070,0.0000,1.0000,0.0000,1.0000,0.9231,4.3618,1.1238,1.3138,3.7530,2.0658,1.0000,1.0000
289,74,13,2,1,Response modulation,2.6217,5.4860,4.0362,0.0673,0.4838,0.0000,1.0000,0.8660,0.5000,0.9231,2.1351,2.0747,0.4652,2.4110,2.7679,1.0000,6.3417
289,75,13,3,1,Response modulation,2.0918,5.4306,3.6051,0.3169,0.9362,0.0000,0.0000,0.8660,-0.5000,0.9231,3.9511,3.6521,-0.3776,2.5237,3.2409,1.0000,5.9547
289,76,13,4,1,Situation modification,1.2750,5.6727,3.2224,0.2348,0.5346,0.0000,0.0000,0.0000,-1.0000,0.9231,2.8763,4.4741,-0.1466,4.5839,1.0879,1.0000,1.0000
289,77,13,5,1,Situation selection,1.5287,4.6230,4.1310,0.5540,0.6867,0.0000,0.0000,-0.8660,-0.5000,0.9231,4.1640,6.9725,-0.1193,4.2721,1.7296,2.7064,1.6105
289,78,13,6,1,Attentional deployment,2.0796,5.0821,3.9600,0.3295,0.6894,1.0000,1.0000,-0.8660,0.5000,0.9231,3.2413,2.2223,-0.0992,1.0000,5.9362,1.5113,1.0000
289,79,14,1,1,Response modulation,3.8562,3.4613,5.2128,0.6305,0.6259,0.0000,0.0000,0.0000,1.0000,1.0000,4.7936,1.3881,0.1560,1.0000,2.2823,3.7655,6.8756
289,80,14,2,0,Cognitive change,2.0586,6.0282,3.9066,0.5623,0.1118,1.0000,0.0000,0.8660,0.5000,1.0000,3.7419,1.6959,-0.0277,1.0000,2.7483,6.8688,1.0000
289,81,14,3,1,Attentional deployment,2.5101,5.0485,4.8901,0.4232,0.3305,0.0000,0.0000,0.8660,-0.5000,1.0000,3.6930,2.9955,-0.5161,1.0000,6.4908,1.0000,1.3217
289,82,14,4,1,Response modulation,2.9949,4.5611,4.3906,0.8546,0.4906,0.0000,0.0000,0.0000,-1.0000,1.0000,4.6846,2.5902,0.1393,1.0000,1.7857,1.0000,5.1461
289,83,14,5,1,Response modulation,2.4375,4.8441,4.3658,0.6450,0.3790,1.0000,1.0000,-0.8660,-0.5000,1.0000,4.5469,2.7860,-0.0104,2.0103,2.6898,1.7889,6.5714
289,84,14,6,1,Response modulation,2.5918,5.7818,4.2139,0.4015,0.5938,0.0000,1.0000,-0.8660,0.5000,1.0000,3.0283,1.4751,0.7962,1.0000,2.2438,1.0000,4.0511
290,1,1,1,1,Response modulation,2.9543,5.4353,4.0963,0.6819,0.3739,1.0000,0.0000,0.0000,1.0000,0.0000,3.3754,3.1936,-0.0087,1.8753,1.9770,2.5884,6.2520
290,2,1,2,0,Cognitive change,1.1028,4.9548,3.7018,0.3116,0.3741,0.0000,0.0000,0.8660,0.5000,0.0000,3.7162,3.7588,-0.2226,1.0000,1.9010,5.9720,2.3032
290,3,1,3,1,Cognitive change,2.8065,5.0500,3.6293,0.2506,0.8599,1.0000,1.0000,0.8660,-0.5000,0.0000,3.5537,3.6075,-0.0770,2.1731,1.2787,7.0000,1.0000
290,4,1,4,1,Response modulation,3.0646,4.2151,5.4292,0.4502,0.5315,0.0000,1.0000,0.0000,-1.0000,0.0000,4.1109,2.7083,0.4093,1.0000,1.7129,2.3752,3.7792
290,5,1,5,1,Situation modification,3.6639,4.7771,5.1789,0.6048,0.4663,1.0000,0.0000,-0.8660,-0.5000,0.0000,3.6794,2.4962,0.4693,4.8325,1.7782,1.0000,1.6596
290,6,1,6,1,Response modulation,3.3094,4.5074,4.0754,0.5702,0.2929,0.0000,0.0000,-0.8660,0.5000,0.0000,4.2230,1.9630,0.2489,1.0000,2.8405,2.1850,3.6400
290,7,2,1,1,Response modulation,2.8892,4.6743,3.5731,0.2645,0.0456,1.0000,1.0000,0.0000,1.0000,0.0769,2.9520,3.3044,0.1886,1.0000,2.8921,2.7226,6.3702
290,8,2,2,0,Situation modification,1.5163,5.7094,3.1617,0.4968,0.5333,0.0000,1.0000,0.8660,0.5000,0.0769,3.9094,2.7753,0.4580,7.0000,2.2837,1.9895,1.0000
290,9,2,3,1,Response modulation,1.4977,5.0171,4.1833,0.5681,0.3915,1.0000,1.0000,0.8660,-0.5000,0.0769,2.7393,3.2481,-0.9063,1.0582,1.5797,1.0268,7.0000
290,10,2,4,1,Attentional deployment,1.0000,6.5268,3.8200,0.2963,0.7245,1.0000,0.0000,0.0000,-1.0000,0.0769,2.8852,4.5661,0.4263,2.0655,4.8953,2.4691,2.0962
290,11,2,5,1,Attentional deployment,2.6640,5.1665,4.1835,0.1583,0.5040,0.0000,1.0000,-0.8660,-0.5000,0.0769,2.8892,1.0000,0.3130,1.4225,5.6839,3.0292,1.0000
290,12,2,6,1,Situation selection,4.1855,4.8089,5.3411,0.6821,0.4592,1.0000,1.0000,-0.8660,0.5000,0.0769,4.1933,3.6277,-0.3844,4.8648,4.9630,2.8437,2.0188
290,13,3,1,1,Situation selection,3.3099,4.7806,5.4092,0.7113,0.5766,1.0000,0.0000,0.0000,1.0000,0.1538,4.1450,3.9093,0.2387,3.7866,4.1125,1.5409,1.0000
290,14,3,2,1,Cognitive change,2.1728,5.8831,4.2754,0.3364,0.7146,0.0000,1.0000,0.8660,0.5000,0.1538,3.8584,2.2042,-0.0992,1.3007,2.6741,7.0000,1.0000
290,15,3,3,0,Attentional deployment,1.0000,6.1436,3.3002,0.0833,0.2598,0.0000,0.0000,0.8660,-0.5000,0.1538,2.8414,5.5893,1.2099,1.9347,4.5050,2.8841,2.1165
290,16,3,4,0,Situation selection,1.0000,5.9866,3.8482,0.5846,0.7284,1.0000,1.0000,0.0000,-1.0000,0.1538,3.7213,3.9716,0.8046,7.0000,2.8880,1.0000,2.4100
290,17,3,5,1,Cognitive change,1.5533,6.4411,4.2730,0.4854,0.8676,0.0000,0.0000,-0.8660,-0.5000,0.1538,3.6352,3.5447,-0.3276,3.2077,1.4828,5.9806,3.0247
290,18,3,6,1,Cognitive change,2.8599,4.7459,4.0664,0.1980,0.8680,1.0000,1.0000,-0.8660,0.5000,0.1538,2.9278,1.9341,-0.6070,2.0963,1.0000,4.9818,1.4802
290,19,4,1,1,Attentional deployment,3.3401,4.4474,4.6261,0.7589,0.9560,1.0000,1.0000,0.0000,1.0000,0.2308,3.5659,1.0000,-0.1085,1.7316,6.5900,4.4270,1.7914
290,20,4,2,1,Cognitive change,1.8744,4.0690,4.8109,0.6944,0.5356,1.0000,1.0000,0.8660,0.5000,0.2308,4.0523,4.1674,0.2694,1.0000,3.4802,6.9911,1.9267
290,21,4,3,1,Cognitive change,1.0599,6.3496,2.9775,0.1152,0.2049,0.0000,0.0000,0.8660,-0.5000,0.2308,1.7837,5.0868,0.5328,1.0000,3.3570,5.9935,1.0000
290,22,4,4,1,Cognitive change,2.7511,4.7478,4.1446,0.5731,0.6328,0.0000,0.0000,0.0000,-1.0000,0.2308,2.7449,3.0704,0.3279,1.0000,3.4186,6.8922,1.0000
